,Ticker,Date,Followers,pct_change,pct_change_week,pct_change_daily
591,ESNT,2023-09-20,12308,-0.073069741008358,-0.056841250507511,-0.040607488020794
592,FUV,2023-09-20,12127,-0.15643010044459302,-0.024732069249788,-0.024732069249788
593,FRSH,2023-09-20,12077,-0.132307946746046,-0.024834437086096003,-0.016557662058114
594,PAYX,2023-09-20,12042,0.008304958059968,-0.024906600249063,-0.016605778811029002
595,TXT,2023-09-20,12014,0.074968763015403,0.049966688874092,0.0
596,INST,2023-09-20,11979,0.19237203077953102,0.066828168072841,-0.025037556334506002
597,CARG,2023-09-20,11897,0.084125515268773,0.008406186953591,-0.008404773911585001
598,SPWH,2023-09-20,11897,-0.06719865602687801,-0.016808135137402,0.0
599,VFC,2023-09-20,11887,0.126347708894881,-0.025231286795623004,0.008413259296657
600,CRON,2023-09-20,11644,-0.18858220469740702,-0.068657741160316,-0.017173278378845
601,TKR,2023-09-20,11618,0.017217630854005,0.008608074373772001,0.0
602,MRIN,2023-09-20,11594,-0.12060647829083,-0.034488704949131005,0.017253278122852
603,TNDM,2023-09-20,11573,0.19913419913419902,0.051871703985484005,-0.025915687629574
604,MITK,2023-09-20,11425,-0.22705440572875502,-0.113656233607273,-0.026251312565628
605,EGHT,2023-09-20,11341,-0.07049079214027601,-0.061684878392664004,0.0
606,GEVO,2023-09-20,11301,0.008849557522117,0.008849557522117,0.026553372278281
607,RH,2023-09-20,11300,-0.141392718275013,-0.026541626116960003,-0.035385704175516
608,TWOU,2023-09-20,11200,0.12515644555695102,0.008929368693633,-0.008927774305866
609,LGND,2023-09-20,11101,-0.15290519877675401,0.00900900900902,0.00900900900902
610,BAND,2023-09-20,11071,-0.054166290511870004,-0.00903179190751,0.018068479537447002
611,TRMB,2023-09-20,11065,0.199221226116086,-0.018071744826964,-0.027105168052044003
612,WDFC,2023-09-20,10922,1.85582392987038,-0.06404977582578,-0.018308311973636002
613,TTWO,2023-09-20,10754,-0.21341746311589502,-0.055762081784382,0.0
614,LPSN,2023-09-20,10713,0.0,-0.018665422305175,-0.009333582228854
615,EW,2023-09-20,10707,0.44090056285177603,0.149658591338508,0.028026905829592
616,SPOK,2023-09-20,10707,-0.083986562150051,-0.037344785734294006,-0.018675880100849
617,RDN,2023-09-20,10630,-0.262713454681929,0.0,-0.009406452826643001
618,CCJ,2023-09-20,10619,2.14505579068873,0.49209804107126504,0.047107593744111005
619,BLUE,2023-09-20,10579,0.056748321195487006,-0.018901805122384003,0.0
620,BKNG,2023-09-20,10542,0.08544574195386001,-0.018968133535657003,-0.009484966328365001
621,KMI,2023-09-20,10526,0.057034220532314,0.009501187648464,0.009501187648464
622,PSX,2023-09-20,10453,-0.038251888687002,0.028708133971289,0.019136924696194
623,TREX,2023-09-20,10432,0.009586808551431,0.009586808551431,-0.009584970765841
624,WAB,2023-09-20,10287,0.087565674255696,0.009721952167995,0.0
625,JBL,2023-09-20,10284,0.331707317073171,0.077851304009346,0.0
626,LSCC,2023-09-20,10253,0.362176977290529,0.097627648149956,0.009754194303557001
627,ES,2023-09-20,10237,0.166340508806262,0.029314051201878,-0.029296874999995004
