,Ticker,Amount,Qtr,Year
2573,RIVN,19443.75,2,2021
2574,RIVN,23762.85,3,2021
2575,PMD,2218672.9,3,2020
2576,PMD,143000.0,4,2020
2577,PMD,143500.0,3,2021
2578,POAI,551187.11,3,2020
2579,POLA,1754486.81,3,2020
2580,POR,8687.05,2,2020
2581,POR,949120.59,1,2021
2582,POR,3552.4,2,2021
2583,POR,356358.63,1,2022
2584,POR,82397.65,2,2022
2585,POR,356105.54,3,2022
2586,POR,4506956.9,4,2022
2587,POR,159999.93,1,2023
2588,POR,464582.52,2,2023
2589,POR,192295.18,3,2023
2590,POR,3841335.36,4,2023
2591,POST,1010014.5,2,2020
2592,POST,226861.92,3,2020
2593,POST,375972.14,4,2020
2594,POST,118051.69,3,2021
2595,POWI,7346.92,3,2020
2596,POWL,90058.29,2,2020
2597,POWL,691745.78,3,2020
2598,POWL,953.4,4,2020
2599,POWL,72522.97,1,2021
2600,POWL,117851.31,2,2021
2601,POWL,124212.16,3,2021
2602,POWL,43518.4,1,2022
2603,POWL,188279.96,3,2022
2604,POWL,17064.0,4,2022
2605,POWL,2997.77,1,2023
2606,POWL,157643.88,2,2023
2607,POWL,117000.0,3,2023
2608,POWL,24003.84,4,2023
2609,PPC,4856083.2,2,2020
2610,PPC,5211193.76,3,2020
2611,PPC,8040240.0,4,2020
2612,PPC,176995.04,1,2021
2613,PPC,7200.0,2,2021
2614,PPC,10392667.0,3,2021
2615,PPC,11967350.04,4,2021
2616,PPC,6928281.21,1,2022
2617,PPC,7280402.4,2,2022
2618,PPC,14102906.72,3,2022
2619,PPC,10815606.0,4,2022
2620,PPC,581040.0,1,2023
2621,PPC,4684140.0,2,2023
2622,PPC,1959480.0,3,2023
2623,PPC,9112752.0,4,2023
2624,PPG,2462586.01,2,2020
2625,PPG,3178991.48,3,2020
2626,PPG,691110.73,1,2021
2627,PPG,4095834.98,2,2021
2628,PPG,2527585.42,3,2021
2629,PPG,8652529.23,4,2021
2630,PPG,1055553.4,1,2022
2631,PPG,2326514.27,2,2022
2632,PPG,3054051.78,3,2022
2633,PPG,3198172.18,4,2022
2634,PPG,653985.4,1,2023
2635,PPG,2831383.41,2,2023
2636,PPG,1594290.21,3,2023
2637,PPL,20526.34,4,2020
2638,PPL,2568779.81,1,2021
2639,PPL,27809.34,4,2021
2640,PPL,566357.95,1,2022
2641,PPL,794307.72,2,2022
2642,PPL,911044.46,3,2022
2643,PPL,51745.63,4,2022
2644,PPL,171364.79,1,2023
2645,PPL,894272.92,2,2023
2646,PPL,48555.21,4,2023
2647,PPSI,1428352.24,3,2020
2648,PRAA,14866.62,3,2020
2649,PRAA,229377.92,2,2021
2650,PRFT,13600.0,3,2020
2651,PRFT,13600.0,2,2021
2652,PRFT,13600.0,2,2022
2653,PRFT,15500.0,1,2023
2654,PRGS,40778.65,3,2020
2655,PRGS,3728.13,4,2020
2656,PRGS,30101.47,2,2021
2657,PRGS,7267.27,3,2021
2658,PRGS,3520.3,4,2021
2659,PRGS,2650.0,1,2022
2660,PRGS,23510.3,3,2022
2661,PRGS,42993.41,4,2022
2662,PRGS,8583.75,1,2023
2663,PRGS,29221.51,2,2023
2664,PRGS,11628.62,3,2023
2665,PRGS,38260.22,4,2023
2666,PRI,1230644.81,3,2020
2667,PRI,217943.17,4,2020
2668,PRI,14245.24,1,2021
2669,PRI,258020.12,2,2021
2670,PRI,182583.32,3,2021
2671,PRI,161022.92,4,2021
2672,PRI,17164.4,1,2022
2673,PRI,6668.68,2,2022
2674,PRI,16583.8,3,2022
2675,PRLB,13234.5,2,2020
2676,PRLB,95218.0,3,2020
2677,PRLB,570282.0,1,2021
2678,PRLB,8726.25,2,2021
2679,PRLB,3856.3,3,2021
2680,PRLB,117486.57,4,2021
2681,PRLB,13654.93,4,2022
2682,PRLB,70983.93,2,2023
2683,PRLB,876.19,3,2023
2684,PRMW,20758.92,3,2020
2685,PRO,267642.46,3,2020
2686,PRO,20430.0,4,2020
2687,PRO,74671.78,2,2021
2688,PRO,31220.0,4,2021
2689,PRO,1547.04,3,2022
2690,PRU,61098.92,3,2020
2691,PRU,22362.65,4,2020
2692,PRU,5662.02,2,2021
2693,PRU,14763.28,4,2021
2694,PRU,1007.92,3,2022
2695,PSEC,4470.96,3,2020
2696,PSEC,1265.76,2,2022
2697,PSEC,20322.48,3,2022
2698,PSMT,230966.45,3,2020
2699,PSN,370599790.51,2,2020
2700,PSN,399263632.77,3,2020
2701,PSN,371904158.14,4,2020
2702,PSN,211216956.91,1,2021
2703,PSN,503270709.9,2,2021
2704,PSN,316956226.34,3,2021
2705,PSN,494406221.17,4,2021
2706,PSN,338624451.51,1,2022
2707,PSN,163916276.36,2,2022
2708,PSN,650336907.61,3,2022
2709,PSN,471321360.69,4,2022
2710,PSN,133736554.22,1,2023
2711,PSN,771137502.95,2,2023
2712,PSN,327352970.39,3,2023
2713,PSN,156152393.43,4,2023
2714,PSN,2026934.99,1,2024
2715,PSNL,30866000.0,4,2020
2716,PSNL,12962.5,2,2021
2717,PSNL,9747936.0,4,2021
2718,PSNL,10099700.0,4,2022
2719,PSNL,7733000.0,4,2023
2720,PSTG,10000.0,3,2020
2721,PSTG,191266.15,4,2020
2722,PSTG,203808.87,2,2021
2723,PSTG,31344.0,2,2022
2724,RACE,17737537.29,3,2020
2725,RACE,646888.51,4,2020
2726,RACE,15310.12,1,2021
2727,RACE,7862000.3,2,2021
2728,RACE,2618989.32,3,2021
2729,RACE,106892.32,1,2022
2730,RACE,62233.2,3,2022
2731,PSX,100372410.44,2,2020
2732,PSX,86308205.1,3,2020
2733,PSX,120223767.17,4,2020
2734,PSX,121859534.51,1,2021
2735,PSX,138208054.79,2,2021
2736,PSX,36535652.27,3,2021
2737,PSX,35007395.0,4,2021
2738,PSX,22042035.5,1,2022
2739,PSX,115697089.56,2,2022
2740,PSX,155219492.69,3,2022
2741,PSX,141424237.71,4,2022
2742,PSX,106138595.72,1,2023
2743,PSX,78511485.98,2,2023
2744,PSX,139048120.38,3,2023
2745,PSX,9985603.84,4,2023
2746,PTC,132310.89,2,2020
2747,PTC,5060286.83,3,2020
2748,PTC,3790142.82,4,2020
2749,PTC,1753576.95,1,2021
2750,PTC,4720180.04,2,2021
2751,PTC,471758.53,3,2021
2752,PTC,28554596.91,4,2021
2753,PTC,4784178.08,1,2022
2754,PTC,2507141.92,2,2022
2755,PTC,2485810.09,3,2022
2756,PTC,24292742.74,4,2022
2757,PTC,10082623.27,1,2023
2758,PTC,1850298.7,2,2023
2759,PTC,4904069.73,3,2023
2760,PTC,1379617.92,4,2023
2761,PTON,15305.0,3,2023
2762,PTON,1056.0,4,2023
2763,PWR,3233.68,3,2020
2764,PXLW,865374.76,3,2020
2765,QCOM,102556.99,2,2020
2766,QCOM,78000.0,4,2020
2767,QCOM,2550.0,2,2021
2768,QCOM,22500.0,4,2021
2769,QCOM,13500.0,2,2022
2770,QCOM,22500.0,3,2022
2771,QCOM,9017794.0,4,2022
2772,QCOM,22500.0,3,2023
2773,QCOM,5066975.3,4,2023
2774,QDEL,27000.0,2,2020
2775,QDEL,1157433.42,3,2020
2776,QDEL,89222557.93,4,2020
2777,QDEL,1626909.46,1,2021
2778,QDEL,5751146.96,2,2021
2779,QDEL,96798990.01,4,2021
2780,QDEL,532200119.19,1,2022
2781,QDEL,10804946.83,2,2022
2782,QDEL,22319.73,3,2022
2783,QDEL,64546469.36,4,2022
2784,QDEL,151601743.77,1,2023
2785,QDEL,1128507.61,3,2023
2786,QDEL,28625587.56,4,2023
2787,QLYS,21603.82,3,2021
2788,QRVO,1001539.0,2,2020
2789,QRVO,3441797.0,3,2020
2790,QRVO,3478645.0,4,2020
2791,QRVO,208000.0,1,2021
2792,QRVO,354593.0,2,2021
2793,QRVO,25268284.0,3,2021
2794,QRVO,1446460.0,4,2021
2795,QRVO,4158139.0,1,2022
2796,QRVO,239804.59,2,2022
2797,QRVO,493123.0,2,2023
2798,QTRX,73759.6,2,2020
2799,QTRX,4597998.3,3,2020
2800,QTRX,14131099.79,4,2020
2801,QTRX,266638.47,1,2021
2802,QTRX,94800.99,2,2021
2803,QTRX,1070227.68,3,2021
2804,QTRX,505108.23,4,2021
2805,QTRX,5550.0,1,2022
2806,QTRX,74000.0,2,2022
2807,QTRX,103315.0,3,2022
2808,QTRX,2180020.6,4,2022
2809,QTRX,375404.19,3,2023
2810,QTRX,171132.47,4,2023
2811,QTRX,10868.0,1,2024
2812,QUIK,1212184.8,3,2020
2813,R,2543.0,4,2020
2814,RAD,64004146.54,3,2020
2815,RAD,58576000.0,4,2020
2816,RAD,68320000.0,1,2021
2817,RAD,221760000.0,2,2021
2818,RAD,85999968.0,4,2021
2819,RAD,115411863.0,1,2022
2820,RAD,54124679.0,2,2022
2821,RAD,4924976.0,2,2023
2822,RAIL,10172000.0,3,2020
2823,RAND,14715.0,3,2020
2824,RAND,4971.3,1,2021
2825,RAVE,668127.48,3,2020
2826,RBBN,1000.0,3,2020
2827,RBBN,299340.63,4,2020
2828,RBLX,1000.0,3,2020
2829,RC,979336.18,3,2020
2830,RC,304017.68,4,2020
2831,RC,58600.0,2,2022
2832,RCKY,5756895.44,2,2020
2833,RCKY,6011605.74,3,2020
2834,RCKY,2713771.64,4,2020
2835,RCKY,6236337.97,1,2021
2836,RCKY,7770793.3,2,2021
2837,RCKY,3595040.3,3,2021
2838,RCKY,13810544.22,4,2021
2839,RCKY,26352.0,1,2022
2840,RCKY,1692584.97,2,2022
2841,RCKY,1176199.56,3,2022
2842,RCKY,172481.39,4,2022
2843,RCKY,2533652.89,3,2023
2844,RCMT,500.0,4,2021
2845,RDCM,1128760.09,3,2020
2846,RDCM,4903.2,4,2020
2847,RDCM,885072.16,2,2021
2848,RDFN,318420.88,3,2020
2849,RDFN,97101.73,4,2020
2850,RDFN,31476.68,2,2021
2851,RDFN,314557.4,3,2021
2852,RDFN,8000.0,1,2022
2853,RDN,917858.95,3,2020
2854,RDN,125301.75,2,2021
2855,REFR,205527.29,3,2020
2856,REFR,223280.0,4,2021
2857,REFR,125000.0,3,2023
2858,REGN,98736665.0,2,2020
2859,REGN,195069822.0,3,2020
2860,REGN,344581000.0,4,2020
2861,REGN,2625000000.0,2,2021
2862,REGN,2940148228.56,4,2021
2863,REGN,494095.2,1,2022
2864,REGN,326475498.0,4,2023
2865,REKR,1036849.28,3,2020
2866,REKR,31752.93,3,2021
2867,RELL,91783.0,2,2020
2868,RELL,70957.25,3,2020
2869,RELL,241556.65,4,2020
2870,RELL,97538.9,1,2021
2871,RELL,219765.0,2,2021
2872,RELL,95984.4,3,2021
2873,RELL,1286875.5,4,2021
2874,RELL,141280.0,1,2022
2875,RELL,82938.38,2,2022
2876,RELL,286610.62,3,2022
2877,RELL,297725.8,4,2022
2878,RELL,13700.0,1,2023
2879,RELL,286400.8,2,2023
2880,RELL,169524.0,3,2023
2881,RELL,188479.4,4,2023
2882,RFIL,326062.72,3,2020
2883,RFIL,7000.0,4,2020
2884,RFIL,217973.25,2,2021
2885,RFIL,151713.1,3,2021
2886,RES,2723544.71,3,2020
2887,RES,24761.16,4,2020
2888,RES,5352.0,1,2021
2889,RES,732243.74,2,2021
2890,RES,31381.32,3,2021
2891,RES,29873.5,4,2021
2892,RES,58600.0,1,2022
2893,REVG,6341884.0,2,2020
2894,REVG,19783917.33,3,2020
2895,REVG,2852165.9,4,2020
2896,REVG,208800.0,1,2021
2897,REVG,2346427.76,2,2021
2898,REVG,12396271.0,3,2021
2899,REVG,15160550.4,4,2021
2900,REVG,1029942.62,1,2022
2901,REVG,5052721.0,2,2022
2902,REVG,24445679.0,3,2022
2903,REVG,9614381.0,4,2022
2904,REVG,1919844.0,1,2023
2905,REVG,16355250.0,2,2023
2906,REVG,8541772.97,3,2023
2907,REVG,10656466.0,4,2023
2908,RF,298579.73,3,2021
2909,RGEN,26799.45,2,2020
2910,RGEN,62301.0,3,2020
2911,RGEN,28015.0,4,2020
2912,RGEN,30465.0,2,2022
2913,RGLD,660423.68,3,2020
2914,RGLD,12364.46,4,2020
2915,RGLD,48267.16,2,2021
2916,RGLD,146391.72,3,2021
2917,RGLD,32251.28,4,2021
2918,RGLD,15000.0,1,2022
2919,RGLS,673259.25,3,2020
2920,RGLS,300000.0,4,2020
2921,RGR,60.0,2,2020
2922,RGR,5157.3,3,2020
2923,RGR,4513.98,4,2021
2924,RIBT,1822474.52,3,2020
2925,RIG,19916469.45,2,2020
2926,RIG,1790670.98,3,2020
2927,RIG,19293873.58,4,2020
2928,RIG,1170549.81,1,2021
2929,RIG,16400742.22,2,2021
2930,RIG,24201610.45,3,2021
2931,RIG,2556497.54,4,2021
2932,RIG,33349562.39,2,2022
2933,RIG,11099821.58,3,2022
2934,RIG,3962704.84,4,2022
2935,RIG,7896830.6,1,2023
2936,RIG,37144718.16,2,2023
2937,RIGL,749999.0,3,2023
2938,RILY,271830.0,2,2022
2939,RJF,78852.74,3,2020
2940,RJF,3000.0,4,2020
2941,RJF,27610.38,3,2021
2942,RKDA,1126752.44,3,2020
2943,RL,1000.0,3,2020
2944,RL,21603.82,3,2021
2945,RLI,2000.0,4,2020
2946,RLJ,1565.74,2,2020
2947,RM,2899286.0,2,2020
2948,RM,6856491.82,3,2020
2949,RM,3412152.0,4,2020
2950,RM,1038400.0,1,2021
2951,RM,3547221.39,2,2021
2952,RM,835065.11,3,2021
2953,RM,2794909.61,4,2021
2954,RM,2319269.48,1,2022
2955,RM,180639.48,2,2022
2956,RM,1949829.0,3,2022
2957,RM,1729559.89,4,2022
2958,RM,2585000.0,1,2023
2959,RM,11176.63,2,2023
2960,RM,2034202.0,3,2023
2961,RM,1281540.36,4,2023
2962,RMAX,21478.18,3,2020
2963,RMBL,2577633.63,3,2020
2964,RMBS,407564.7,3,2020
2965,RMBS,70480.2,4,2020
2966,RMBS,328007.25,2,2021
2967,RMBS,447439.56,3,2021
2968,RMBS,16926.95,4,2021
2969,RMBS,34026.0,1,2022
2970,RMBS,210374.0,2,2022
2971,RMD,31982100.0,2,2020
2972,RMD,121425.0,4,2021
2973,RMR,88017.6,3,2020
2974,RMR,73894.49,4,2020
2975,RMR,77328.05,2,2021
2976,RMTI,147669.42,3,2020
2977,RMTI,49486.72,1,2021
2978,RMTI,103700.0,2,2021
2979,RNG,160000.0,2,2020
2980,RNG,16700.0,4,2020
2981,RNG,160000.0,2,2021
2982,RNG,37610.7,4,2022
2983,ROCK,5340.5,4,2020
2984,ROCK,2890.12,2,2021
2985,ROCK,21488.71,3,2021
2986,ROCK,5000.0,4,2021
2987,ROCK,5000.0,1,2022
2988,ROG,17961479.92,2,2020
2989,ROG,218077849.85,3,2020
2990,ROG,36525771.16,4,2020
2991,ROG,9359486.27,1,2021
2992,ROG,113391591.56,2,2021
2993,ROG,120185133.21,3,2021
2994,ROG,27377309.09,4,2021
2995,ROG,22467617.57,1,2022
2996,ROG,23939244.99,2,2022
2997,ROG,19182232.81,3,2022
2998,ROG,62433392.43,4,2022
2999,ROG,9701068.3,1,2023
3000,ROG,30206108.73,2,2023
3001,ROG,29464417.28,3,2023
3002,ROG,13778231.63,4,2023
3003,ROG,126364.0,1,2024
3004,ROK,922186.43,2,2020
3005,ROK,1988627.72,3,2020
3006,ROK,5351992.08,4,2020
3007,ROK,2815427.23,1,2021
3008,ROK,640220.82,2,2021
3009,ROK,3635370.99,3,2021
3010,ROK,2058356.61,4,2021
3011,ROK,1033419.74,1,2022
3012,ROK,2317053.8,2,2022
3013,ROK,805631.18,3,2022
3014,ROK,7883683.86,4,2022
3015,ROK,423457.24,1,2023
3016,ROK,1431855.59,2,2023
3017,ROK,6786515.44,3,2023
3018,ROK,60232.88,4,2023
3019,ROL,2295330.95,2,2020
3020,ROL,19274287.24,3,2020
3021,ROL,3494232.12,4,2020
3022,ROL,128948.32,1,2021
3023,ROL,17562777.75,2,2021
3024,ROL,15031061.01,3,2021
3025,ROL,1973469.56,4,2021
3026,ROL,173349.98,1,2022
3027,ROL,2258155.18,2,2022
3028,ROL,774442.56,3,2022
3029,ROL,1732246.72,4,2022
3030,ROL,51368.95,1,2023
3031,ROL,2467079.07,2,2023
3032,ROL,552182.75,3,2023
3033,ROL,1831692.67,4,2023
3034,RPM,45361.46,3,2020
3035,RPM,1293.9,4,2020
3036,RRC,73424.64,3,2020
3037,RRC,2848.16,4,2020
3038,RRC,517.36,1,2021
3039,RRC,113484.1,2,2021
3040,RRGB,35000.0,3,2020
3041,RSG,860400.95,2,2020
3042,RSG,1371148.47,3,2020
3043,RSG,460751.27,4,2020
3044,RSG,711104.21,1,2021
3045,RSG,1466734.56,2,2021
3046,RSG,369701.12,3,2021
3047,RSG,359703.54,4,2021
3048,RSG,312640.59,1,2022
3049,RSG,1168848.83,2,2022
3050,RSG,319979.1,3,2022
3051,RSG,115246.83,4,2022
3052,RSG,275018.44,1,2023
3053,RSG,1089388.55,2,2023
3054,RSG,255179.58,3,2023
3055,RSG,252441.1,4,2023
3056,RSG,52008.18,1,2024
3057,RTX,6937269004.98,2,2020
3058,RTX,6140553006.39,3,2020
3059,RTX,4315764180.39,4,2020
3060,RTX,3469583964.84,1,2021
3061,RTX,5049928361.93,2,2021
3062,RTX,4000235313.97,3,2021
3063,RTX,4878898801.25,4,2021
3064,RTX,3383481509.12,1,2022
3065,RTX,3960352012.2,2,2022
3066,RTX,5209860907.55,3,2022
3067,RTX,5393431867.82,4,2022
3068,RTX,4137194212.42,1,2023
3069,RTX,7197218938.6,2,2023
3070,RTX,4889313069.37,3,2023
3071,RTX,737876713.2,4,2023
3072,RTX,110607.34,1,2024
3073,RUN,61807.9,3,2020
3074,RUN,4998.54,4,2020
3075,RUN,21604.16,2,2021
3076,RUSHA,752160.64,3,2020
3077,RUSHA,6405.0,4,2020
3078,RUSHA,527417.86,2,2021
3079,RUSHA,967098.3,3,2021
3080,RUSHA,152806.67,4,2021
3081,RUSHA,5567.0,3,2022
3082,RVLV,168319.37,3,2020
3083,RWLK,399052.65,3,2020
3084,RWLK,44048.33,1,2022
3085,RWLK,13642.32,2,2022
3086,RWLK,14474.97,3,2022
3087,RWLK,115777.54,4,2022
3088,RWLK,327535.54,1,2023
3089,RWLK,107690.0,2,2023
3090,RWLK,200545.0,3,2023
3091,RWLK,118560.0,4,2023
3092,RWT,151008.58,3,2020
3093,SABR,15925199.91,2,2020
3094,SABR,57654376.17,3,2020
3095,SABR,32603082.44,4,2020
3096,SABR,12193006.24,1,2021
3097,SABR,25123678.37,2,2021
3098,SABR,19644832.3,3,2021
3099,SABR,22673484.87,4,2021
3100,SABR,9107688.73,1,2022
3101,SABR,10314502.22,2,2022
3102,SABR,14564858.3,3,2022
3103,SABR,21939782.49,4,2022
3104,SABR,4215479.76,1,2023
3105,SABR,7448567.17,2,2023
3106,SABR,10633414.84,3,2023
3107,SABR,2228715.41,4,2023
3108,SAFT,4617.18,3,2020
3109,SAGE,26763.93,2,2021
3110,SAR,1528086.04,3,2020
3111,SAR,13380.0,2,2021
3112,SAR,15000.0,4,2021
3113,SATS,81376.0,3,2020
3114,SATS,10000.0,4,2020
3115,SATS,74032.47,2,2021
3116,SATS,74032.47,3,2021
3117,SATS,10915.0,4,2022
3118,SAVA,824642.0,2,2020
3119,SAVA,2499896.0,3,2020
3120,SAVA,2710220.0,3,2021
3121,SAVE,334736832.0,3,2020
3122,SAVE,9689750.4,4,2020
3123,SAVE,184461524.0,2,2021
3124,SAVE,225523581.55,3,2021
3125,SBAC,2441261.69,3,2020
3126,SBFG,4813.6,3,2020
3127,SBFG,2676.0,4,2021
3128,SBUX,213389.34,3,2020
3129,SBUX,10000.0,4,2020
3130,SBUX,101554.45,2,2021
3131,SBUX,552135.0,3,2021
3132,SBUX,28659.0,4,2021
3133,SCHL,2030205.0,2,2020
3134,SCHL,11313176.26,3,2020
3135,SCHL,5472209.39,4,2020
3136,SCHL,386638.0,1,2021
3137,SCHL,8187293.83,2,2021
3138,SCHL,9880034.29,3,2021
3139,SCHL,5200503.72,4,2021
3140,SCHL,134265.0,1,2022
3141,SCHL,1560351.68,2,2022
3142,SCHL,1989912.55,3,2022
3143,SCHL,2987153.96,4,2022
3144,SCHL,658027.78,1,2023
3145,SCHL,1499878.33,2,2023
3146,SCHL,2568830.0,3,2023
3147,SCHL,3348989.68,4,2023
3148,SCHW,25000.0,3,2020
3149,SCHW,1000.0,4,2020
3150,SCHW,103700.0,2,2021
3151,SCHW,120000.0,1,2022
3152,SCI,1812020.53,2,2020
3153,SCI,135281694.13,3,2020
3154,SCI,5312749.57,4,2020
3155,SCI,4632486.71,1,2021
3156,SCI,33036000.22,2,2021
3157,SCI,2794705.87,3,2021
3158,SCI,5461949.38,4,2021
3159,SCI,4508133.03,1,2022
3160,SCI,3972152.46,2,2022
3161,SCI,1362572.22,3,2022
3162,SCI,5243306.73,4,2022
3163,SCI,3641498.21,1,2023
3164,SCI,4275983.72,2,2023
3165,SCI,3992229.88,3,2023
3166,SCI,1088764.96,4,2023
3167,SCI,174451.2,1,2024
3168,SCKT,1107339.64,3,2020
3169,SCL,2862501.65,3,2020
3170,SCL,1072791.27,4,2020
3171,SCL,8304.52,1,2021
3172,SCL,1745562.13,2,2021
3173,SCL,3466614.39,3,2021
3174,SCL,160903.68,1,2022
3175,SCL,125321.96,2,2022
3176,SCL,59396.96,3,2022
3177,SCL,102966.0,4,2022
3178,SCL,25202.72,1,2023
3179,SCL,12420.98,4,2023
3180,SCOR,148000.0,3,2020
3181,SCOR,107000.0,3,2023
3182,SCPH,7239.12,4,2023
3183,SCS,5160040.35,2,2020
3184,SCS,2007535.18,3,2020
3185,SCS,16084582.01,4,2020
3186,SCS,3117045.48,1,2021
3187,SCS,4835035.39,2,2021
3188,SCS,1725258.54,3,2021
3189,SCS,5897539.75,4,2021
3190,SCS,705712.65,1,2022
3191,SCS,5838766.82,2,2022
3192,SCS,5614138.12,3,2022
3193,SCS,13786816.47,4,2022
3194,SCS,3617892.33,1,2023
3195,SCS,2186417.45,2,2023
3196,SCS,2911988.12,3,2023
3197,SCS,12122024.33,4,2023
3198,SCSC,40665.81,1,2022
3199,SCSC,207888.12,4,2022
3200,SCSC,24623.76,1,2023
3201,SCSC,21829.35,2,2023
3202,SCSC,25222.77,4,2023
3203,SEE,76376.34,2,2020
3204,SEE,88457.74,3,2020
3205,SEE,42550.21,4,2020
3206,SEE,8998.0,1,2021
3207,SEE,51378.36,2,2021
3208,SEE,62747.2,4,2021
3209,SEE,22724.04,1,2022
3210,SEE,33518.74,4,2022
3211,SEE,6557.8,1,2023
3212,SEE,31028.4,2,2023
3213,SEE,4037.7,3,2023
3214,SEEL,149413.46,3,2020
3215,SELF,52928.8,3,2020
3216,SENEA,4356243.27,2,2020
3217,SENEA,2944796.68,3,2020
3218,SENEA,1051224.4,4,2020
3219,SENEA,7298707.13,1,2021
3220,SENEA,2107264.7,2,2021
3221,SENEA,3214186.77,3,2021
3222,SENEA,2394278.1,4,2021
3223,SENEA,162053.74,1,2022
3224,SENEA,10249742.29,2,2022
3225,SENEA,14164127.77,3,2022
3226,SENEA,3636876.79,4,2022
3227,SENEA,10293669.97,1,2023
3228,SENEA,9996174.36,2,2023
3229,SENEA,17448427.51,3,2023
3230,SENEA,2856397.94,4,2023
3231,SES,136433.98,3,2020
3232,SFIX,20000.0,4,2020
3233,SGRP,22531.65,3,2020
3234,SGRP,153452.15,2,2021
3235,SGRP,11034.04,4,2021
3236,SGRY,2474396.08,3,2020
3237,SGRY,13380.0,1,2021
3238,SGRY,657449.66,2,2021
3239,SHAK,302407.32,3,2020
3240,SHAK,20000.0,4,2020
3241,SHAK,5538.62,2,2021
3242,SHAK,8836.88,2,2022
3243,SHOO,1000.0,3,2020
3244,SHOP,23612.17,3,2020
3245,SHOP,18753.33,4,2020
3246,SHOP,9000.0,3,2021
3247,SHOP,10000.0,4,2021
3248,SHW,1756628.08,2,2020
3249,SHW,1221483.57,3,2020
3250,SHW,1329826.75,4,2020
3251,SHW,1162707.99,1,2021
3252,SHW,1199191.98,2,2021
3253,SHW,1536075.76,3,2021
3254,SHW,2100530.31,4,2021
3255,SHW,1235239.13,1,2022
3256,SHW,1220921.43,2,2022
3257,SHW,1178815.58,3,2022
3258,SHW,1793136.12,4,2022
3259,SHW,1237599.26,1,2023
3260,SHW,574579.97,2,2023
3261,SHW,1367081.73,3,2023
3262,SHW,445090.74,4,2023
3263,SHW,80027.3,1,2024
3264,SIBN,23100.0,4,2020
3265,SIBN,11550.0,1,2021
3266,SIBN,22900.0,3,2021
3267,SIBN,35135.58,4,2021
3268,SIBN,23385.58,1,2022
3269,SIBN,22900.0,2,2022
3270,SIBN,10500.0,3,2022
3271,SIBN,34935.58,4,2022
3272,SIBN,22050.0,1,2023
3273,SIBN,11550.0,2,2023
3274,SIBN,33600.0,3,2023
3275,SIEB,26858.15,3,2020
3276,SIEN,6766007.52,3,2020
3277,SIEN,2140.0,1,2022
3278,SIEN,267925.0,3,2022
3279,SIEN,26262.5,1,2023
3280,SIEN,50000.0,2,2023
3281,SIEN,35616.08,3,2023
3282,SIEN,35481.0,4,2023
3283,SIGA,101296530.0,3,2020
3284,SIGA,1783.62,4,2020
3285,SIGA,15360.0,3,2021
3286,SIGA,112551700.0,4,2021
3287,SIGA,219872.37,2,2022
3288,SIGA,3635020.0,3,2022
3289,SIGA,38197217.5,4,2022
3290,SIGA,5510425.54,2,2023
3291,SIGA,138169508.8,4,2023
3292,SILK,10300.0,2,2020
3293,SILK,28729.5,3,2020
3294,SILK,12750.0,4,2020
3295,SILK,10215.12,1,2021
3296,SILK,10265.89,4,2021
3297,SILK,10200.0,1,2022
3298,SILK,65175.0,3,2022
3299,SILK,110680.24,3,2023
3300,SINT,28950.0,2,2020
3301,SINT,407542.1,3,2020
3302,SINT,527986.48,2,2021
3303,SINT,308301.0,4,2021
3304,SINT,299980.0,2,2022
3305,SINT,275747.0,4,2022
3306,SINT,1227401.0,4,2023
3307,SLB,209921.89,2,2020
3308,SLB,2729580.82,3,2020
3309,SLB,1615652.87,4,2020
3310,SLB,4011.63,1,2021
3311,SLB,1292191.61,2,2021
3312,SLB,2687533.25,4,2021
3313,SLB,379262.4,2,2022
3314,SLB,289371.07,3,2022
3315,SLB,3175907.47,4,2022
3316,SLB,3153789.75,4,2023
3317,SLP,28110.0,2,2020
3318,SLP,214950.0,3,2020
3319,SLP,51968.48,4,2020
3320,SLP,65649.0,2,2021
3321,SLP,14160.0,3,2021
3322,SLP,144614.0,1,2022
3323,SLP,945695.0,2,2022
3324,SLP,409657.5,4,2022
3325,SLP,94390.17,2,2023
3326,SLP,907371.5,3,2023
3327,SLP,249640.0,4,2023
3328,SLGN,408.6,4,2020
3329,SLM,261847.62,3,2020
3330,SLM,122007.2,3,2021
3331,SLRC,1046229.14,3,2020
3332,SLRC,399392.77,2,2021
3333,SLRC,14000.0,3,2021
3334,SLRC,29302.2,4,2021
3335,SLRX,181658.7,3,2020
3336,SM,4096773.0,3,2020
3337,SM,226584.5,2,2021
3338,SM,2074000.0,3,2021
3339,SMAR,37500.0,3,2020
3340,SMAR,232500.0,4,2020
3341,SMAR,28960.0,2,2021
3342,SMAR,23000.0,3,2021
3343,SMAR,201900.0,4,2021
3344,SMAR,25000.0,1,2022
3345,SMAR,48000.0,3,2022
3346,SMAR,312990.0,4,2022
3347,SMAR,30584.0,2,2023
3348,SMAR,29968.0,3,2023
3349,SMAR,34564.61,4,2023
3350,SMAR,299790.0,1,2024
3351,SMBK,10000.0,3,2020
3352,SNAP,10268861.32,2,2020
3353,SNAP,17944765.95,3,2020
3354,SNAP,14085919.08,4,2020
3355,SNAP,2389630.06,1,2021
3356,SNAP,23997695.46,2,2021
3357,SNAP,1849840.76,3,2021
